ID,Accession,Run title,BioProject accession,Experiment accession,Run data file type,Read filename 1,Read file1 MD5,DownLoad Read file1,Read filename 2,Read file2 MD5,DownLoad Read file2,Index filename 1,Index file1 MD5,DownLoad Index file1,Index filename 2,Index file2 MD5,DownLoad Index file2,Reference file name,MD5 for reference file,Assembly Name or Accession,Assembly Accession URL,other_db,accession_in_other_db,other_db_url
424,CRR878004,WATDE0890-1,PRJCA019636,CRX791267,fastq,CRR878004_f1.fastq.gz (26827649286 bytes),3a960dd1656af91fc1866d805ef7c14b,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878004/CRR878004_f1.fastq.gz,CRR878004_r2.fastq.gz (28185163679 bytes),cb9787389bd404e8bb57ca826949e60b,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878004/CRR878004_r2.fastq.gz,,,,,,,,,,,,,
425,CRR878005,WATDE0890-2,PRJCA019636,CRX791267,fastq,CRR878005_f1.fastq.gz (32801048761 bytes),e5a8cf05d121861be8b434417f3cb8be,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878005/CRR878005_f1.fastq.gz,CRR878005_r2.fastq.gz (34432694473 bytes),dc9bf38646f3cffd0693e26f2659202a,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878005/CRR878005_r2.fastq.gz,,,,,,,,,,,,,
426,CRR877485,WATDE0634-1,PRJCA019636,CRX791268,fastq,CRR877485_f1.fastq.gz (22731407530 bytes),09912a73c9d9cd50fa65d983f365fbf1,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877485/CRR877485_f1.fastq.gz,CRR877485_r2.fastq.gz (23576393732 bytes),99f90d3f2cad043bee9fdb7cdade8494,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877485/CRR877485_r2.fastq.gz,,,,,,,,,,,,,
427,CRR877486,WATDE0634-2,PRJCA019636,CRX791268,fastq,CRR877486_f1.fastq.gz (19394522620 bytes),f75a7252bf9b5bcd87b939601a084977,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877486/CRR877486_f1.fastq.gz,CRR877486_r2.fastq.gz (19904277147 bytes),4440f52cd33e8ca2c2812f56f531c336,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877486/CRR877486_r2.fastq.gz,,,,,,,,,,,,,
428,CRR877487,WATDE0634-3,PRJCA019636,CRX791268,fastq,CRR877487_f1.fastq.gz (6474864082 bytes),4cf1fc0857ae85ec1f77be43fcf20a6f,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877487/CRR877487_f1.fastq.gz,CRR877487_r2.fastq.gz (6858824895 bytes),c2bde1fa93608e91d031707ce27715ed,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877487/CRR877487_r2.fastq.gz,,,,,,,,,,,,,
429,CRR877488,WATDE0634-4,PRJCA019636,CRX791268,fastq,CRR877488_f1.fastq.gz (1354286800 bytes),3b48341f14b159baff91f012fd2ebcb2,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877488/CRR877488_f1.fastq.gz,CRR877488_r2.fastq.gz (1503435602 bytes),5088536740ca0a8506113796cae44707,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877488/CRR877488_r2.fastq.gz,,,,,,,,,,,,,
430,CRR877489,WATDE0635-1,PRJCA019636,CRX791269,fastq,CRR877489_f1.fastq.gz (21694510622 bytes),f24993d83e4f1a986b8895049e969326,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877489/CRR877489_f1.fastq.gz,CRR877489_r2.fastq.gz (22620186988 bytes),602f6800ace8f5ab6332fa3aa4575222,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877489/CRR877489_r2.fastq.gz,,,,,,,,,,,,,
431,CRR877490,WATDE0635-2,PRJCA019636,CRX791269,fastq,CRR877490_f1.fastq.gz (28434652139 bytes),b95791f1294dc6935d18c8bc330518f5,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877490/CRR877490_f1.fastq.gz,CRR877490_r2.fastq.gz (30132163022 bytes),ff302d296fb01bd3d4dc14168f847975,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877490/CRR877490_r2.fastq.gz,,,,,,,,,,,,,
432,CRR877491,WATDE0635-3,PRJCA019636,CRX791269,fastq,CRR877491_f1.fastq.gz (1229302366 bytes),c18eded1acf2933930c2db263c14815e,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877491/CRR877491_f1.fastq.gz,CRR877491_r2.fastq.gz (1365664585 bytes),369ff83d64c5220e4b692615a65e189b,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877491/CRR877491_r2.fastq.gz,,,,,,,,,,,,,
433,CRR876386,WATDE0112-1,PRJCA019636,CRX791270,fastq,CRR876386_f1.fastq.gz (4572429812 bytes),cc46ac848a4f67b243f62679899e1b6d,ftp://download.big.ac.cn/gsa/CRA012590/CRR876386/CRR876386_f1.fastq.gz,CRR876386_r2.fastq.gz (4866105353 bytes),f22fe724b9821cbe831267e6a20c2c7d,ftp://download.big.ac.cn/gsa/CRA012590/CRR876386/CRR876386_r2.fastq.gz,,,,,,,,,,,,,
434,CRR876387,WATDE0112-2,PRJCA019636,CRX791270,fastq,CRR876387_f1.fastq.gz (696680964 bytes),23eaf5653f60bbc9690cfe7a33c80260,ftp://download.big.ac.cn/gsa/CRA012590/CRR876387/CRR876387_f1.fastq.gz,CRR876387_r2.fastq.gz (748051212 bytes),fd56940e12a452770ae80262e2e1cfc3,ftp://download.big.ac.cn/gsa/CRA012590/CRR876387/CRR876387_r2.fastq.gz,,,,,,,,,,,,,
435,CRR876388,WATDE0112-3,PRJCA019636,CRX791270,fastq,CRR876388_f1.fastq.gz (23631051157 bytes),5786e993ffdf47d7df0ea0f5992bc473,ftp://download.big.ac.cn/gsa/CRA012590/CRR876388/CRR876388_f1.fastq.gz,CRR876388_r2.fastq.gz (24370735856 bytes),eee42e139e3b247c063aa7e3ec967a4f,ftp://download.big.ac.cn/gsa/CRA012590/CRR876388/CRR876388_r2.fastq.gz,,,,,,,,,,,,,
436,CRR876389,WATDE0112-4,PRJCA019636,CRX791270,fastq,CRR876389_f1.fastq.gz (20261788971 bytes),1ac965bfe68d7289825dfcc25c9446bc,ftp://download.big.ac.cn/gsa/CRA012590/CRR876389/CRR876389_f1.fastq.gz,CRR876389_r2.fastq.gz (21029448470 bytes),49ecdaf8aadd0f46b3db6a516bfe92de,ftp://download.big.ac.cn/gsa/CRA012590/CRR876389/CRR876389_r2.fastq.gz,,,,,,,,,,,,,
437,CRR876400,WATDE0117-1,PRJCA019636,CRX791271,fastq,CRR876400_f1.fastq.gz (25014127903 bytes),10671306acb235bc8e132ca527b42c78,ftp://download.big.ac.cn/gsa/CRA012590/CRR876400/CRR876400_f1.fastq.gz,CRR876400_r2.fastq.gz (25699761840 bytes),01dfc45a151586f842ec35eb29f25f69,ftp://download.big.ac.cn/gsa/CRA012590/CRR876400/CRR876400_r2.fastq.gz,,,,,,,,,,,,,
438,CRR876401,WATDE0117-2,PRJCA019636,CRX791271,fastq,CRR876401_f1.fastq.gz (640760185 bytes),adc0c49b91e5de68f8593fef9bec55e9,ftp://download.big.ac.cn/gsa/CRA012590/CRR876401/CRR876401_f1.fastq.gz,CRR876401_r2.fastq.gz (695427424 bytes),05c925f340c23bfe97e2b4a626999681,ftp://download.big.ac.cn/gsa/CRA012590/CRR876401/CRR876401_r2.fastq.gz,,,,,,,,,,,,,
439,CRR876402,WATDE0117-3,PRJCA019636,CRX791271,fastq,CRR876402_f1.fastq.gz (23616636025 bytes),506f60e82cc7e408be1cb776c63e893f,ftp://download.big.ac.cn/gsa/CRA012590/CRR876402/CRR876402_f1.fastq.gz,CRR876402_r2.fastq.gz (24850660171 bytes),debb50bc8269d2224c167cf093e39205,ftp://download.big.ac.cn/gsa/CRA012590/CRR876402/CRR876402_r2.fastq.gz,,,,,,,,,,,,,
440,CRR878104,WATDE0939-1,PRJCA019636,CRX791272,fastq,CRR878104_f1.fastq.gz (23112148206 bytes),3b20c31298c25bfd26fd7c0f37b4c72c,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878104/CRR878104_f1.fastq.gz,CRR878104_r2.fastq.gz (24154357640 bytes),2dd1b56c2590707c7b042e41036e14b6,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878104/CRR878104_r2.fastq.gz,,,,,,,,,,,,,
441,CRR878105,WATDE0939-2,PRJCA019636,CRX791272,fastq,CRR878105_f1.fastq.gz (28582080385 bytes),211ba16e7697b184496c35ea31726a89,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878105/CRR878105_f1.fastq.gz,CRR878105_r2.fastq.gz (30079025789 bytes),7354db016fdc369b8807f4bca89152e9,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878105/CRR878105_r2.fastq.gz,,,,,,,,,,,,,
442,CRR878052,WATDE0913-1,PRJCA019636,CRX791273,fastq,CRR878052_f1.fastq.gz (30469915510 bytes),a73dfb6782654d2d3f273f9612891e1f,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878052/CRR878052_f1.fastq.gz,CRR878052_r2.fastq.gz (32277145097 bytes),55e3aefcdb5c773780f3b6e1b9e7e978,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878052/CRR878052_r2.fastq.gz,,,,,,,,,,,,,
443,CRR878053,WATDE0913-2,PRJCA019636,CRX791273,fastq,CRR878053_f1.fastq.gz (29310722919 bytes),7db82d583daeaac1ed8bddcad09aee7a,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878053/CRR878053_f1.fastq.gz,CRR878053_r2.fastq.gz (30971334401 bytes),b6f5b124db0b49217aeb65a8f2dc2c8d,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878053/CRR878053_r2.fastq.gz,,,,,,,,,,,,,
444,CRR878054,WATDE0914-1,PRJCA019636,CRX791274,fastq,CRR878054_f1.fastq.gz (28779139936 bytes),3953d9652df391305d28ca136bdd7a91,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878054/CRR878054_f1.fastq.gz,CRR878054_r2.fastq.gz (30533003233 bytes),c3d3ab2140a9bf78d2494356529332ff,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878054/CRR878054_r2.fastq.gz,,,,,,,,,,,,,
445,CRR878055,WATDE0914-2,PRJCA019636,CRX791274,fastq,CRR878055_f1.fastq.gz (31821394102 bytes),80d88ba22c4227229205fd3af234e6fc,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878055/CRR878055_f1.fastq.gz,CRR878055_r2.fastq.gz (33868109942 bytes),35c8c67598eb84576e11c53fc6a5a15c,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878055/CRR878055_r2.fastq.gz,,,,,,,,,,,,,
446,CRR876188,WATDE0033-1,PRJCA019636,CRX791275,fastq,CRR876188_f1.fastq.gz (1619086725 bytes),590c23d237b496d62dd42dc4924a59a3,ftp://download.big.ac.cn/gsa/CRA012590/CRR876188/CRR876188_f1.fastq.gz,CRR876188_r2.fastq.gz (1690268824 bytes),ee54a6b9a9edd980602d2f0e7f5fc7f7,ftp://download.big.ac.cn/gsa/CRA012590/CRR876188/CRR876188_r2.fastq.gz,,,,,,,,,,,,,
447,CRR876189,WATDE0033-2,PRJCA019636,CRX791275,fastq,CRR876189_f1.fastq.gz (27946455614 bytes),33f77a2710169578e8f056d2c234b63b,ftp://download.big.ac.cn/gsa/CRA012590/CRR876189/CRR876189_f1.fastq.gz,CRR876189_r2.fastq.gz (28801319633 bytes),1d743567bda1f8e8403e36654816bf88,ftp://download.big.ac.cn/gsa/CRA012590/CRR876189/CRR876189_r2.fastq.gz,,,,,,,,,,,,,
448,CRR876190,WATDE0033-3,PRJCA019636,CRX791275,fastq,CRR876190_f1.fastq.gz (19182559308 bytes),9b5b7c7621acd7dcc7c2e6823ca9ec18,ftp://download.big.ac.cn/gsa/CRA012590/CRR876190/CRR876190_f1.fastq.gz,CRR876190_r2.fastq.gz (19706324551 bytes),b9f5c51742a76218954a2fe7528e5c98,ftp://download.big.ac.cn/gsa/CRA012590/CRR876190/CRR876190_r2.fastq.gz,,,,,,,,,,,,,
449,CRR877389,WATDE0585-1,PRJCA019636,CRX791276,fastq,CRR877389_f1.fastq.gz (29900031124 bytes),23e9702496d7081a4c34307be3f72100,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877389/CRR877389_f1.fastq.gz,CRR877389_r2.fastq.gz (30131776656 bytes),5feb87848a87c1ce6d0768e86e23ab72,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877389/CRR877389_r2.fastq.gz,,,,,,,,,,,,,
450,CRR877390,WATDE0585-2,PRJCA019636,CRX791276,fastq,CRR877390_f1.fastq.gz (28190799882 bytes),ec9cf00c31457925dcae98e891ff9c4e,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877390/CRR877390_f1.fastq.gz,CRR877390_r2.fastq.gz (28421510837 bytes),14b04846b379042313c5636eb8a80ff7,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877390/CRR877390_r2.fastq.gz,,,,,,,,,,,,,
451,CRR878044,WATDE0911-1,PRJCA019636,CRX791277,fastq,CRR878044_f1.fastq.gz (395498450 bytes),fcd8e6bed676943210724e875fcf36cc,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878044/CRR878044_f1.fastq.gz,CRR878044_r2.fastq.gz (428250400 bytes),3cd96bac250142d002ee80737f6763b1,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878044/CRR878044_r2.fastq.gz,,,,,,,,,,,,,
452,CRR878045,WATDE0911-2,PRJCA019636,CRX791277,fastq,CRR878045_f1.fastq.gz (29783755832 bytes),9b45b477bfb8ccc73ae01c37b4bcf13d,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878045/CRR878045_f1.fastq.gz,CRR878045_r2.fastq.gz (31052586353 bytes),1fc1ea9d83ea8c5d3f5718bd806de7de,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878045/CRR878045_r2.fastq.gz,,,,,,,,,,,,,
453,CRR878046,WATDE0911-3,PRJCA019636,CRX791277,fastq,CRR878046_f1.fastq.gz (7757960321 bytes),5fdf6c70487707edcf3b564fad2088cb,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878046/CRR878046_f1.fastq.gz,CRR878046_r2.fastq.gz (8291801017 bytes),03a48bbc7dc2349e7db945e1001ee65d,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878046/CRR878046_r2.fastq.gz,,,,,,,,,,,,,
454,CRR878047,WATDE0911-4,PRJCA019636,CRX791277,fastq,CRR878047_f1.fastq.gz (10373264897 bytes),fb0758c859a2f4efe7c9db7896b23ef7,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878047/CRR878047_f1.fastq.gz,CRR878047_r2.fastq.gz (10652233977 bytes),b45c9f56bced91c9bcd1fd736956c780,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878047/CRR878047_r2.fastq.gz,,,,,,,,,,,,,
455,CRR878048,WATDE0911-5,PRJCA019636,CRX791277,fastq,CRR878048_f1.fastq.gz (567983916 bytes),8c50e12cee3596c31c36d5ef9dd18859,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878048/CRR878048_f1.fastq.gz,CRR878048_r2.fastq.gz (601401520 bytes),5216cdeb3e76b1df1f5dcf4214866fb7,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878048/CRR878048_r2.fastq.gz,,,,,,,,,,,,,
456,CRR878062,WATDE0918-1,PRJCA019636,CRX791278,fastq,CRR878062_f1.fastq.gz (26657395671 bytes),9d27ef3e661bc966c9e37ef2b32f5b02,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878062/CRR878062_f1.fastq.gz,CRR878062_r2.fastq.gz (28153342372 bytes),75e6ff764e0533d486191f1248c44377,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878062/CRR878062_r2.fastq.gz,,,,,,,,,,,,,
457,CRR878063,WATDE0918-2,PRJCA019636,CRX791278,fastq,CRR878063_f1.fastq.gz (22437979816 bytes),93ae38a52ed0496bc7cb0ad698235dcd,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878063/CRR878063_f1.fastq.gz,CRR878063_r2.fastq.gz (23838753501 bytes),044f6bef3ba0b299a8db8352a2e3355d,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878063/CRR878063_r2.fastq.gz,,,,,,,,,,,,,
458,CRR876246,WATDE0057-1,PRJCA019636,CRX791279,fastq,CRR876246_f1.fastq.gz (900795955 bytes),c5bb1233abdda6af162ed1b67509e4bc,ftp://download.big.ac.cn/gsa/CRA012590/CRR876246/CRR876246_f1.fastq.gz,CRR876246_r2.fastq.gz (974975162 bytes),2ef8b8febab5019ee2514eff1a43893e,ftp://download.big.ac.cn/gsa/CRA012590/CRR876246/CRR876246_r2.fastq.gz,,,,,,,,,,,,,
459,CRR876247,WATDE0057-2,PRJCA019636,CRX791279,fastq,CRR876247_f1.fastq.gz (24832764245 bytes),a8eb6fa48ea33d54e5d7cbe6e4b2e013,ftp://download.big.ac.cn/gsa/CRA012590/CRR876247/CRR876247_f1.fastq.gz,CRR876247_r2.fastq.gz (26462442354 bytes),62dd45fba71fa3199ff4aceaf3f7ffde,ftp://download.big.ac.cn/gsa/CRA012590/CRR876247/CRR876247_r2.fastq.gz,,,,,,,,,,,,,
460,CRR876248,WATDE0057-3,PRJCA019636,CRX791279,fastq,CRR876248_f1.fastq.gz (18255694441 bytes),0b6f2f706f212aaffb4ef81fc6845406,ftp://download.big.ac.cn/gsa/CRA012590/CRR876248/CRR876248_f1.fastq.gz,CRR876248_r2.fastq.gz (19164270542 bytes),b16c9fa5ba9a2db6fc1559314511ff35,ftp://download.big.ac.cn/gsa/CRA012590/CRR876248/CRR876248_r2.fastq.gz,,,,,,,,,,,,,
461,CRR876249,WATDE0057-4,PRJCA019636,CRX791279,fastq,CRR876249_f1.fastq.gz (3639720581 bytes),bd10b84d8149c1808a2ee8bd6decbdc3,ftp://download.big.ac.cn/gsa/CRA012590/CRR876249/CRR876249_f1.fastq.gz,CRR876249_r2.fastq.gz (3880970952 bytes),e019ad1ab8ecae54cb6a1c12d80a46a8,ftp://download.big.ac.cn/gsa/CRA012590/CRR876249/CRR876249_r2.fastq.gz,,,,,,,,,,,,,
462,CRR876287,WATDE0074-1,PRJCA019636,CRX791280,fastq,CRR876287_f1.fastq.gz (30358283030 bytes),8013be74da66ce46e134f361628d9c6b,ftp://download.big.ac.cn/gsa/CRA012590/CRR876287/CRR876287_f1.fastq.gz,CRR876287_r2.fastq.gz (31045574427 bytes),84265d4ef06b752b7df39b7352f93832,ftp://download.big.ac.cn/gsa/CRA012590/CRR876287/CRR876287_r2.fastq.gz,,,,,,,,,,,,,
463,CRR876288,WATDE0074-2,PRJCA019636,CRX791280,fastq,CRR876288_f1.fastq.gz (31066472716 bytes),c97250ea78f8bc4a9d457a1912de8b2b,ftp://download.big.ac.cn/gsa/CRA012590/CRR876288/CRR876288_f1.fastq.gz,CRR876288_r2.fastq.gz (32571458636 bytes),15af89fb9ae4e7623e3deedd5cf9353c,ftp://download.big.ac.cn/gsa/CRA012590/CRR876288/CRR876288_r2.fastq.gz,,,,,,,,,,,,,
464,CRR876335,WATDE0094-1,PRJCA019636,CRX791281,fastq,CRR876335_f1.fastq.gz (4378145987 bytes),da69d016b061b297314613718a41bf50,ftp://download.big.ac.cn/gsa/CRA012590/CRR876335/CRR876335_f1.fastq.gz,CRR876335_r2.fastq.gz (4678951710 bytes),7dc3a301e2146f249805bcf79ac088ec,ftp://download.big.ac.cn/gsa/CRA012590/CRR876335/CRR876335_r2.fastq.gz,,,,,,,,,,,,,
465,CRR876336,WATDE0094-2,PRJCA019636,CRX791281,fastq,CRR876336_f1.fastq.gz (15592621965 bytes),b872ec111336c07c676691cf074c782e,ftp://download.big.ac.cn/gsa/CRA012590/CRR876336/CRR876336_f1.fastq.gz,CRR876336_r2.fastq.gz (16197807172 bytes),7d31bda753b2bd8cdda94c78450131db,ftp://download.big.ac.cn/gsa/CRA012590/CRR876336/CRR876336_r2.fastq.gz,,,,,,,,,,,,,
466,CRR876337,WATDE0094-3,PRJCA019636,CRX791281,fastq,CRR876337_f1.fastq.gz (28971852574 bytes),117ecf96cb9f6728259bd9666397c7c9,ftp://download.big.ac.cn/gsa/CRA012590/CRR876337/CRR876337_f1.fastq.gz,CRR876337_r2.fastq.gz (31099591216 bytes),469e00f201a5460594d114924b5a826d,ftp://download.big.ac.cn/gsa/CRA012590/CRR876337/CRR876337_r2.fastq.gz,,,,,,,,,,,,,
467,CRR876338,WATDE0095-1,PRJCA019636,CRX791282,fastq,CRR876338_f1.fastq.gz (23441877191 bytes),12c77f0461cf83b5188ef88abbf15cfa,ftp://download.big.ac.cn/gsa/CRA012590/CRR876338/CRR876338_f1.fastq.gz,CRR876338_r2.fastq.gz (24430420944 bytes),30908ee7f2b6d43b9562174e9da75aa9,ftp://download.big.ac.cn/gsa/CRA012590/CRR876338/CRR876338_r2.fastq.gz,,,,,,,,,,,,,
468,CRR876339,WATDE0095-2,PRJCA019636,CRX791282,fastq,CRR876339_f1.fastq.gz (28526717949 bytes),a1cd3a50b8e1f2b7bab1144b2bcd3db1,ftp://download.big.ac.cn/gsa/CRA012590/CRR876339/CRR876339_f1.fastq.gz,CRR876339_r2.fastq.gz (29531834060 bytes),cadcc3ecf45475daca570338060de7be,ftp://download.big.ac.cn/gsa/CRA012590/CRR876339/CRR876339_r2.fastq.gz,,,,,,,,,,,,,
469,CRR876403,WATDE0118-1,PRJCA019636,CRX791283,fastq,CRR876403_f1.fastq.gz (1600808122 bytes),af94fcd0145319d56785ba9636cfd06d,ftp://download.big.ac.cn/gsa/CRA012590/CRR876403/CRR876403_f1.fastq.gz,CRR876403_r2.fastq.gz (1705119234 bytes),47d7eab6329d530866397918e29e6df3,ftp://download.big.ac.cn/gsa/CRA012590/CRR876403/CRR876403_r2.fastq.gz,,,,,,,,,,,,,
470,CRR876404,WATDE0118-2,PRJCA019636,CRX791283,fastq,CRR876404_f1.fastq.gz (29572526235 bytes),cf74c26eb607a0df12ed16718fc9cbdd,ftp://download.big.ac.cn/gsa/CRA012590/CRR876404/CRR876404_f1.fastq.gz,CRR876404_r2.fastq.gz (30328824704 bytes),40f43e21aec64a2fa684e031235e1383,ftp://download.big.ac.cn/gsa/CRA012590/CRR876404/CRR876404_r2.fastq.gz,,,,,,,,,,,,,
471,CRR876405,WATDE0118-3,PRJCA019636,CRX791283,fastq,CRR876405_f1.fastq.gz (17689006595 bytes),a02e1f0f0eecf3004ece084a04afdb1e,ftp://download.big.ac.cn/gsa/CRA012590/CRR876405/CRR876405_f1.fastq.gz,CRR876405_r2.fastq.gz (18165491365 bytes),308213a5ecbadd28f1c58bbffd6b044e,ftp://download.big.ac.cn/gsa/CRA012590/CRR876405/CRR876405_r2.fastq.gz,,,,,,,,,,,,,
472,CRR876857,WATDE0312-1,PRJCA019636,CRX791284,fastq,CRR876857_f1.fastq.gz (29432526092 bytes),35537bc02583360035feffcfe97690e1,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876857/CRR876857_f1.fastq.gz,CRR876857_r2.fastq.gz (30790950001 bytes),56892c2298b6ba96b0785cd3c204f6e7,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876857/CRR876857_r2.fastq.gz,,,,,,,,,,,,,
473,CRR876858,WATDE0312-2,PRJCA019636,CRX791284,fastq,CRR876858_f1.fastq.gz (24941239449 bytes),6fe2072c4f4d1326a80542d5827358dc,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876858/CRR876858_f1.fastq.gz,CRR876858_r2.fastq.gz (25891506001 bytes),7e8f281dfdf425c0daffde97251141fb,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876858/CRR876858_r2.fastq.gz,,,,,,,,,,,,,
474,CRR877188,WATDE0474-1,PRJCA019636,CRX791285,fastq,CRR877188_f1.fastq.gz (28675300866 bytes),e478b55fb64f4cef2f630350990aa7a2,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877188/CRR877188_f1.fastq.gz,CRR877188_r2.fastq.gz (29728486402 bytes),ad8b81791d82570d5771b3987727b81f,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877188/CRR877188_r2.fastq.gz,,,,,,,,,,,,,
475,CRR877189,WATDE0474-2,PRJCA019636,CRX791285,fastq,CRR877189_f1.fastq.gz (19729105259 bytes),c340a4b2fe41b6ab7d6178b1e46f2613,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877189/CRR877189_f1.fastq.gz,CRR877189_r2.fastq.gz (20310782204 bytes),80a8f35ca7c64a12a65a672637e9b984,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877189/CRR877189_r2.fastq.gz,,,,,,,,,,,,,
476,CRR877194,WATDE0477-1,PRJCA019636,CRX791286,fastq,CRR877194_f1.fastq.gz (26203880208 bytes),361ecbea72b821ed06af1e1a08795332,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877194/CRR877194_f1.fastq.gz,CRR877194_r2.fastq.gz (27432181649 bytes),30875a24234fbadc6437acebd5ad71fe,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877194/CRR877194_r2.fastq.gz,,,,,,,,,,,,,
477,CRR877195,WATDE0477-2,PRJCA019636,CRX791286,fastq,CRR877195_f1.fastq.gz (27658512352 bytes),628cdc4ddc54662df1f162c443c670e8,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877195/CRR877195_f1.fastq.gz,CRR877195_r2.fastq.gz (28914357842 bytes),62a6f30059c05bc3716180b5489d8fc5,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877195/CRR877195_r2.fastq.gz,,,,,,,,,,,,,
478,CRR877196,WATDE0479-1,PRJCA019636,CRX791287,fastq,CRR877196_f1.fastq.gz (25235174761 bytes),bbed8a97b2e972795cdbd7ae79247f5b,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877196/CRR877196_f1.fastq.gz,CRR877196_r2.fastq.gz (26180186290 bytes),3809209778bebb381e8bbbb0e84811db,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877196/CRR877196_r2.fastq.gz,,,,,,,,,,,,,
479,CRR877197,WATDE0479-2,PRJCA019636,CRX791287,fastq,CRR877197_f1.fastq.gz (24085067244 bytes),c18366ee18e8c9642a30bc3efcc69100,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877197/CRR877197_f1.fastq.gz,CRR877197_r2.fastq.gz (25046764312 bytes),de07bc73646368969e9b3b12a9b61b1f,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877197/CRR877197_r2.fastq.gz,,,,,,,,,,,,,
480,CRR877198,WATDE0481-1,PRJCA019636,CRX791288,fastq,CRR877198_f1.fastq.gz (21851931234 bytes),9508af2afbdae8acf246cf97bd8544c0,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877198/CRR877198_f1.fastq.gz,CRR877198_r2.fastq.gz (21913283349 bytes),43f116e5e39e0eca0ed02df70f6ebbb2,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877198/CRR877198_r2.fastq.gz,,,,,,,,,,,,,
481,CRR877199,WATDE0481-2,PRJCA019636,CRX791288,fastq,CRR877199_f1.fastq.gz (21694384511 bytes),a72a9f704ec13adc6e2ef9125cc603ee,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877199/CRR877199_f1.fastq.gz,CRR877199_r2.fastq.gz (21890794115 bytes),35fc0717e4c2fc0f264e73bae22fc208,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877199/CRR877199_r2.fastq.gz,,,,,,,,,,,,,
